1	1.3936
2	1.4728
3	1.38776
4	1.38048
5	1.36628
6	1.37703
7	1.37035
8	1.41492
9	1.43503
10	1.35075
11	1.39113
12	1.48964
13	1.39241
14	1.4837
15	1.31709
16	1.35135
17	1.43743
18	1.38422
19	1.30316
20	1.49312
21	1.39363
22	1.35868
23	1.51352
24	1.49585
25	1.39371
26	1.33347
27	1.41977
28	1.48183
29	1.31278
30	1.36915
31	1.35736
32	1.42836
33	1.38667
34	1.47414
35	1.44222
36	1.39087
37	1.43569
38	1.37076
39	1.35574
40	1.33669
41	1.38744
42	1.33175
43	1.37471
44	1.28409
45	1.37147
46	1.32729
47	1.35746
48	1.33068
49	1.38136
50	1.45223
51	1.33085
52	1.377
53	1.41236
54	1.41012
55	1.4446
56	1.34836
57	1.3671
58	1.38537
59	1.47096
60	1.43681
61	1.40461
62	1.35213
63	1.39034
64	1.32951
65	1.41213
66	1.44607
67	1.35964
68	1.37453
69	1.38886
70	1.40671
71	1.39705
72	1.37825
73	1.36003
74	1.44447
75	1.35351
76	1.39187
77	1.44513
78	1.44862
79	1.38321
80	1.41802
81	1.39155
82	1.37719
83	1.38226
84	1.4373
85	1.34455
86	1.40517
87	1.45952
88	1.35502
89	1.36662
90	1.44774
91	1.37781
92	1.41936
93	1.40548
94	1.39501
95	1.41886
96	1.42536
97	1.38402
98	1.32839
99	1.38823
100	1.42521
101	1.40457
102	1.37581
103	1.37347
104	1.37378
105	1.40362
106	1.47554
107	1.39425
108	1.35402
109	1.45642
110	1.34959
111	1.49712
112	1.33442
113	1.45221
114	1.47508
115	1.45798
116	1.31868
117	1.31044
118	1.35527
119	1.38218
120	1.41027
121	1.36147
122	1.41024
123	1.48536
124	1.32269
125	1.34217
126	1.36934
127	1.39322
128	1.4545
129	1.38442
130	1.36601
131	1.3853
132	1.3173
133	1.39065
134	1.45791
135	1.31864
136	1.34991
137	1.48771
138	1.37901
139	1.34661
140	1.38843
141	1.39914
142	1.43695
143	1.39739
144	1.40951
145	1.45902
146	1.37012
147	1.40194
148	1.34503
149	1.42432
150	1.4619
151	1.40772
152	1.37314
153	1.43353
154	1.4151
155	1.3622
156	1.38434
157	1.33253
158	1.40548
159	1.41907
160	1.45732
161	1.34926
162	1.47689
163	1.41851
164	1.38319
165	1.4108
166	1.41996
167	1.36626
168	1.35678
169	1.3173
170	1.43249
171	1.41085
172	1.37265
173	1.39815
174	1.40835
175	1.33241
176	1.38945
177	1.377
178	1.42187
179	1.39547
180	1.44066
181	1.45879
182	1.41961
183	1.43174
184	1.38015
185	1.39831
186	1.35201
187	1.35594
